6.63559	-1.55737
2.97415	-2.77925
2.98702	-4.20966
3.83807	-4.44991
0.302381	-5.68378
-6.13937	-8.52569
-0.496885	-3.85507
-0.0946752	-2.39433
-4.87472	-12.3035
-4.0699	-8.85061
-1.13415	-11.2051
-2.94224	-5.38592
-9.01017	-6.41057
-1.62482	0.380885
-11.3821	-27.3248
-14.3605	-30.7621
-14.9281	-34.8607
-19.8915	-37.9697
-20.034	-41.0058
-20.8671	-40.9921
-16.1386	-38.1021
-13.597	-37.1149
-13.6744	-31.8483
-9.2378	-22.0674
-12.9213	-18.4696
-14.2793	-18.0505
-21.2198	-20.7308
-23.8187	-24.8211
-22.0671	-29.2742
-22.2938	-33.1036
-20.8986	-30.3938
-21.431	-34.1953
-18.7837	-33.0051
-13.4548	-22.8211
-2.02946	-13.9398
-5.59156	-10.0166
-0.236859	-19.5286
-6.72682	-12.1232
-25.4415	-12.3643
-22.944	-8.63245
-15.9628	-19.4079
-25.4957	-21.5382
-22.3692	-18.9246
-17.3168	-19.3937
-12.7802	-28.0956
-4.38826	-30.5372
-5.5719	-36.3216
-6.01906	-35.2986
-1.45726	-17.0219
2.5906	-10.3674
-2.67215	-12.3189
-4.89471	-16.0433
-8.70007	-18.1906
-7.86773	-7.07304
-9.8174	-13.4786
-16.0059	-16.2451
-20.573	-24.0505
-10.4562	-17.2539
-9.93084	-18.7146
-7.53541	-14.7195
-5.83563	-20.5901
-13.2151	-22.7864
-17.9285	-15.7259
-20.1424	-11.1757
-19.6299	-16.8877
-17.566	-16.8166
-14.3481	-20.3835
-4.78367	-29.1159
-2.23769	-29.6216
-3.08607	-30.3568
-4.69998	-30.7904
-3.49846	-30.4472
-4.88302	-31.5746
-6.02057	-31.6724
-11.4653	-34.0464
-13.571	-35.1095
-16.5577	-34.696
-18.5826	-33.6377
-19.7799	-33.9069
-19.2756	-36.0169
-17.8025	-33.5304
-20.1966	-35.4891
-19.3871	-36.9725
-19.6013	-35.4445
-24.3372	-37.1164
-25.5716	-37.3692
-24.3921	-41.5544
-23.6585	-41.3549
-21.7168	-36.2334
-22.2297	-26.0638
-21.6764	-31.1973
-21.4232	-28.8593
-23.5189	-29.294
-23.558	-31.6043
-21.4469	-32.6657
-24.942	-25.8564
-23.2873	-27.7899
-20.9397	-30.4742
-20.81	-24.9226
-16.4492	-21.6064
-19.9799	-17.6617
-20.5463	-10.9548
-19.1123	-8.75229
-15.4493	-7.93015
-10.2526	-9.74121
-10.2292	-1.1538
-9.58528	-9.63301
-15.1438	-10.5446
-17.0699	-13.8096
-14.7185	-17.7199
-12.8091	-18.3332
-7.77236	-18.9966
-11.5466	-32.1338
-5.76036	-24.1845
-8.10339	-19.4956
-13.5767	-21.7357
-10.9269	-23.5917
-16.837	-25.1034
-15.4706	-20.4689
-15.3032	-18.8349
-13.2386	-20.9141
-4.91704	-23.0382
-3.19047	-37.3479
-0.352099	-42.0395
0.619425	-39.7439
-3.77213	-31.5918
-11.4813	-26.1994
-14.7279	-22.8434
-19.2779	-26.2802
-13.2926	-29.0347
-16.1621	-27.8056
-14.5215	-28.2757
-14.4192	-25.9851
-13.8209	-28.3814
-11.8459	-20.7543
-3.6213	-16.2064
-0.904537	-9.04756
-5.78827	-16.917
-1.62965	-13.8636
-1.22251	-10.2055
3.77583	-5.34786
-1.75678	-2.67538
0.700117	-7.05183
-3.49076	-7.68962
-21.4017	-26.4499
-34.9671	-17.2387
-31.0392	-18.1569
-28.7723	-15.4384
-27.3554	-15.2799
-20.3011	-20.522
-11.9218	-28.8695
-6.99921	-25.5023
-8.36819	-16.9296
-10.7	-17.2075
-8.4317	-21.179
-8.3679	-19.7769
-4.60974	-23.9342
-7.01464	-22.6022
-3.89213	-24.676
-8.07535	-21.9897
-12.0411	-21.9569
-22.8546	-19.4463
-27.4197	-18.8965
