0.888211	-0.32413
1.03704	-0.265474
0.795543	-0.580851
0.895678	0.0368032
0.810393	-0.401752
0.866717	-0.335643
0.79514	-0.304887
0.51609	-0.260601
0.485642	-0.285355
0.575976	-0.398671
0.144618	-0.809956
0.975593	-0.468488
0.728156	-0.610068
0.673375	-0.399518
0.642945	-0.439295
0.568105	-0.299758
0.642617	-0.361566
0.781548	-0.475636
1.35989	-0.202598
1.54669	0.0531365
1.49398	0.0482
1.45092	-0.0136672
1.53154	0.0351167
1.5093	-0.407525
1.28526	-0.453296
1.50038	-0.358687
1.58168	-0.0854239
1.74871	0.113225
1.75374	0.32443
1.82692	0.368109
1.78916	0.50605
1.84856	0.551352
1.7982	0.493365
1.8383	0.599794
1.934	0.8832
2.14526	0.521009
1.93784	0.387618
1.91202	0.235178
2.04296	0.056696
1.89828	0.292748
1.96126	0.270279
1.90804	0.0199784
1.69469	0.0308841
0.411565	-1.09933
0.998219	-0.952691
1.35141	-0.205702
1.04861	-0.635325
0.968263	-0.860123
1.01574	-0.872495
1.12858	-0.776772
1.36347	-0.690592
1.34624	-0.652609
1.30976	-0.874458
1.19357	-0.689837
1.76819	-0.358513
1.96324	-0.328067
1.48627	-0.201873
1.46981	-0.25772
1.44288	-0.272166
0.636888	0.0345587
0.703198	-0.351935
1.31005	-0.181782
0.832973	-0.268626
0.869072	-0.431675
0.889919	-0.453022
0.971083	-0.44773
1.14527	-0.417641
1.25565	-0.376883
1.11434	-0.31218
1.07763	-0.289706
0.746344	0.0109148
0.443674	0.258075
0.31445	0.35041
0.239326	0.233398
0.346172	0.229213
0.595161	0.180527
0.652615	-0.0694596
-0.0581617	-0.350181
-0.263381	-0.075241
-0.226428	-0.0638196
0.119193	-0.289343
-0.215081	-0.606772
-0.394551	-0.410894
0.102832	-0.382037
-0.122514	-0.809607
-0.205759	-0.621083
-0.037878	-0.513126
0.78624	-0.0174012
0.748372	-0.143942
0.676211	-0.195016
0.622841	-0.177658
0.552631	0.0689566
0.430811	0.406426
0.342089	0.699529
0.634337	0.990079
1.12622	0.797787
1.75449	0.190046
1.68552	0.183425
1.74934	0.404399
1.75785	0.409425
1.72997	0.532464
1.59423	0.782695
1.66795	0.728614
1.7001	0.854595
1.66809	0.640988
1.55959	0.657502
0.720105	0.123685
1.06254	-0.160145
0.824744	-0.327734
1.04504	-0.703394
0.999331	-0.731463
1.11051	-0.834744
1.03077	-0.794624
1.09732	-0.604743
1.22941	-0.461441
1.32675	-0.122089
1.46484	0.208987
1.65601	0.375774
1.67533	0.450161
1.827	0.748571
2.00144	0.383607
2.22147	0.218152
2.14511	0.277592
2.01019	0.255107
2.21836	0.309403
2.27108	0.132654
1.95136	0.203768
1.95256	0.0884577
1.45123	0.188269
1.3263	-0.27739
0.848623	-0.25272
1.33721	-0.279236
1.02242	-0.017457
0.425581	0.146745
0.583307	0.412914
0.574167	0.540793
0.68411	0.5018
0.865453	0.601168
0.599828	0.673194
0.695457	0.713332
0.852311	0.718986
0.745577	0.621338
0.630003	0.692626
0.661902	0.304371
0.499227	-0.071183
0.740468	-0.294256
0.386064	0.109978
1.10305	-0.108839
0.742006	-0.2539
0.79926	-0.336175
0.673863	-0.291587
0.479631	-0.308337
0.683404	-0.270652
0.639938	-0.658077
0.738468	-0.237715
0.600593	-0.299841
0.424091	-0.492833
0.469587	-0.508229
0.420757	-0.343393
0.5388	-0.265952
0.926815	-0.451675
1.00929	-0.56601
0.720051	-0.0765688
0.799938	-0.414386
0.77363	-0.207538
0.807416	-0.304066
1.11697	-0.412233
0.861445	-0.172058
0.772521	-0.218656
1.61973	0.207545
1.59558	-0.113528
1.4911	-0.149401
1.55148	-0.226646
1.54111	-0.200046
1.61466	-0.179844
1.54883	-0.121148
1.66812	-0.13855
1.78433	-0.246094
1.27537	-0.558297
0.549555	-0.0113403
0.38922	0.213241
0.400833	0.40395
0.402436	0.533761
0.500427	0.757047
0.654333	0.808176
0.788453	0.712635
1.28537	0.642444
1.58456	0.391073
1.69755	0.356981
1.97069	0.398119
2.08975	0.393272
1.97906	0.516055
1.78303	0.652997
1.26022	0.392387
0.348733	0.680142
-0.338016	0.313035
-1.07259	0.317191
-0.978654	0.117954
-1.41922	-0.0621483
-0.756655	-0.302966
-0.279821	-0.839482
0.355601	-0.588355
0.858525	0.0843763
1.24734	0.0646327
1.20739	0.463645
1.35262	0.629025
1.67411	0.522183
1.82445	0.634768
1.71651	0.747257
1.67229	0.73743
1.5986	0.507131
