0.598547	-0.649491
0.442317	-0.451569
0.396949	-0.453139
0.503676	-0.574048
0.600757	-0.282817
0.609482	-0.364554
0.501438	-0.566262
0.692125	-0.422277
0.691095	-0.367633
0.729632	-0.575518
0.449287	-0.765663
0.482808	-0.578845
0.289365	-0.484375
-0.22088	-0.348901
-0.107934	-0.277332
0.104986	-0.422193
0.225776	-0.836317
0.231535	-0.827649
0.163894	-0.671423
0.0223329	-0.803859
0.068375	-1.00611
0.0615474	-0.930872
0.0898614	-0.901407
0.0804055	-1.04404
-0.0608831	-1.15989
0.129818	-0.991885
0.23846	-0.998814
0.362583	-1.16127
0.36333	-1.18026
0.301051	-1.11691
0.369084	-1.08246
0.665898	-0.815581
0.767142	-1.10389
0.859467	-0.989909
0.792451	-0.666996
0.818647	-0.517815
0.600573	-0.385292
0.722445	-0.550602
0.544494	-0.406105
0.40512	-0.516601
0.493802	-0.571952
0.574996	-0.588228
0.586351	-1.27518
0.619505	-1.42228
1.02549	-1.07435
1.11735	-1.07123
1.10391	-0.866658
1.18654	-0.749133
1.23594	-0.750922
1.33715	-0.713864
1.59457	-0.601305
1.61514	-0.358639
1.63736	-0.475428
0.726118	-0.321912
1.21071	-0.339421
1.31299	-0.488823
1.23299	-0.590319
1.32913	-0.717836
1.43538	-0.768015
1.53106	-0.752782
1.44575	-0.548826
1.67012	-0.451665
1.79379	-0.489537
1.38148	-0.433295
0.641905	-0.685524
0.300056	-0.638653
0.0192419	-0.790853
-0.365983	-0.801209
-0.218143	-1.01893
-0.216085	-1.26009
-0.226984	-0.96438
-0.172324	-1.02203
-0.335979	-1.30209
-0.559435	-1.0238
-0.565294	-0.902714
-0.445244	-1.1633
-0.389386	-1.12951
-0.219154	-1.08403
-0.0763821	-0.781017
1.09802	-0.341382
1.01088	-0.319296
0.606049	-0.233028
0.465227	-0.161763
0.355725	-0.0346743
0.483341	-0.188593
0.554018	-0.168152
0.969698	-0.407142
1.45725	-0.104798
1.35687	0.113901
1.33832	0.149308
1.30562	0.077142
1.2911	-0.0169841
1.2644	0.0137219
1.26892	0.115518
1.01419	-0.315763
0.605816	-0.546553
0.640646	-0.10423
0.722794	-0.0836257
0.926351	-0.0874825
0.807564	0.00521075
0.724493	-0.014013
0.579033	-0.139699
0.413365	-0.280833
0.312142	-0.384768
-0.0401217	-0.501677
-0.0479477	-0.188762
-0.190525	-0.111213
-0.0914596	-0.164541
0.704339	-0.133291
0.929078	-0.0995086
0.951043	-0.168329
0.940266	-0.110487
0.72826	-0.186557
0.757274	-0.208389
0.789366	-0.209998
0.785998	-0.255255
0.705764	-0.310556
0.659764	-0.300224
0.86593	-0.125933
0.450415	-0.448955
0.522825	-0.700046
1.53108	-0.035413
2.09173	0.264492
2.16052	-0.000510314
1.98606	0.0778587
1.87728	0.148224
1.84517	0.100072
1.85277	0.0511956
1.9946	-0.0296368
1.92734	0.15801
1.85169	0.377119
1.89418	0.0816928
1.68728	0.0338849
1.53963	-0.0587161
1.27345	-0.218113
1.38774	-0.0381805
1.74545	-0.742751
1.80441	-0.85867
1.71219	-0.687128
1.82379	-0.550241
1.67591	-0.807582
1.64489	-0.900974
1.59471	-0.763297
1.79181	-0.786106
1.98851	-0.754105
2.03181	-0.65984
2.05139	-0.316734
2.15046	-0.315751
2.20503	-0.131121
2.27249	0.0542237
2.20238	0.22055
2.21437	0.287293
2.44791	0.427643
2.47032	0.472552
2.50013	0.395513
2.34359	0.44541
2.28009	0.539743
2.2577	0.411566
2.28887	0.449575
2.15441	0.220555
2.00256	0.21965
1.94885	0.256109
1.93979	0.0277123
1.87879	0.0391185
1.76923	-0.232148
1.98043	-0.29875
1.47985	0.125274
1.22015	0.288819
0.683286	0.399025
0.754078	0.301308
1.24384	0.207301
1.12611	0.134109
1.45114	-0.107028
1.45971	-0.163121
1.33703	-0.229717
1.26247	-0.164301
1.12647	-0.326335
0.0459489	-0.635621
-0.177404	-0.106947
-0.737304	-0.0107297
-0.571411	0.054445
-0.732156	0.0762639
-1.11917	-0.301579
-1.12346	-0.33262
-1.04629	-0.416718
-0.676746	-0.409255
-0.690084	-0.407505
-0.856566	-0.386216
-0.702698	-0.485322
-0.782196	-0.41727
-0.432829	-0.420237
0.00213949	-0.5458
0.0995337	-0.379651
-0.00988425	-0.524708
0.135821	-0.526976
0.396684	-0.240451
0.406404	-0.284639
0.274483	-0.0925463
0.264075	-0.0901151
0.324202	-0.0728611
0.326875	-0.295539
0.192602	-0.428165
0.272879	-0.0945963
0.339144	-0.287236
0.618975	-0.253615
0.465038	-0.355193
0.465482	-0.329078
0.423753	-0.270907
0.552146	-0.228927
0.523729	-0.31204
0.587058	-0.319022
0.290608	-0.233034
0.424003	-0.431536
0.576937	-0.482421
0.656248	-0.491181
0.532269	-0.35789
0.474127	-0.507395
0.505189	-0.466607
0.41296	-0.288198
0.723972	-0.558778
0.644802	-0.400443
0.822169	-0.531011
0.843539	-0.47719
0.857523	-0.517188
0.461144	-0.529228
0.717744	-0.378664
0.904812	-0.573581
0.818419	-0.608711
0.567544	-0.377743
0.374281	-0.594985
0.606111	-0.353467
0.705775	-0.217047
1.38223	0.254825
1.28871	0.0860244
1.07123	-0.0774578
1.04705	-0.0159813
0.892281	0.113807
0.888505	0.148641
0.77088	0.277074
0.74811	0.338253
0.685986	0.458455
0.757296	0.340963
0.70275	0.405499
0.599187	0.488523
0.613948	0.494687
0.657756	0.191779
0.907322	-0.422139
1.02831	-0.570529
1.06601	-0.695847
1.07965	-0.863946
1.15491	-0.807702
1.07757	-0.843976
0.962056	-0.584009
1.29606	-0.368472
1.2032	-0.510182
0.957798	-0.409012
