-16.3525	-18.9772
-15.643	-22.7577
-36.2266	-20.8833
-21.0907	-7.52046
-13.0939	-23.0455
-27.8358	-4.69751
6.68428	-0.761881
-2.13076	-17.144
-20.5101	-12.2673
-3.63894	-13.8134
-10.0911	-3.84558
-3.23308	-4.75429
-1.51825	-24.1252
-24.6926	-2.48421
-2.40311	-15.5244
-14.6932	-32.3084
-32.6101	-20.5523
-17.344	-5.9078
-6.02005	-6.027
-9.18811	-32.1265
-28.1757	-3.58955
-7.04452	-5.06119
-9.1967	6.0083
4.35822	-7.5073
-3.48941	-5.8991
-7.20273	-11.2739
-11.9054	-23.6777
-23.5979	-19.8352
-10.4015	-25.7101
-44.108	-18.3966
-12.86	-11.3251
-16.9807	7.76424
-1.89386	-1.86399
-4.924	-17.6562
-18.3225	0.17219
1.84005	9.74865
-2.52048	1.55389
1.82374	2.28679
-2.23159	-17.3365
-16.6409	-5.85288
-8.0084	1.09359
3.53609	-19.9183
-13.9013	-12.0231
-15.4558	-8.67591
-17.4218	-12.4327
-9.8996	-18.2693
-2.99102	-6.19795
-2.88953	-5.97904
-6.24288	-7.20835
10.745	7.66965
-8.0024	2.44587
5.51704	-10.7397
-11.0932	-18.2767
-22.3859	-33.8255
-23.723	-20.0644
-21.2956	-24.6697
-23.4402	-17.0957
-20.3203	-2.918
-3.84134	4.8005
2.38301	-24.4243
-19.5965	-16.5999
-17.7492	2.25974
1.16755	-9.209
-12.8166	0.607904
-5.80924	-22.4692
-19.1452	-11.3932
-14.7998	-14.8892
-10.2506	-16.9761
-12.4847	-9.33521
-8.01711	5.40452
0.261464	-3.70193
-6.93683	-23.5785
-24.8486	-13.7652
-1.67825	-17.3722
-16.5331	-15.6431
-2.86997	-0.497824
-1.86288	-18.4435
-13.457	-26.9173
-24.6687	-10.0077
-9.13728	-16.6084
-16.9007	-33.7245
-30.2824	0.701598
2.00771	0.84464
5.7304	1.19454
-1.30474	-7.71881
-21.7632	-14.8573
-18.7199	-3.85
-0.202624	-9.22643
-7.5975	0.894729
1.01677	-0.0424781
-1.67251	-19.4957
-16.4737	-20.2012
-19.4208	1.6022
-9.57461	-32.229
-29.2714	-12.0229
-12.8996	3.19768
5.25085	18.2146
12.4171	-19.4854
-16.588	-8.74247
-4.13213	-15.1941
-16.3072	-6.69911
-11.5465	-2.07046
-7.8692	-5.48387
-14.2524	-29.0271
-29.8089	3.63146
5.36982	5.98786
3.67156	-34.0045
-40.3559	-6.98221
-10.0855	-4.21757
-4.87979	0.77622
3.70164	-18.3658
-15.2159	-24.0475
-28.036	-8.82414
-3.03334	-6.09131
-11.3354	-5.0128
-3.80564	1.74734
3.98741	-21.881
-27.6344	-10.4423
-3.60413	0.848427
-1.63463	-17.1989
-25.6423	-6.79281
7.03021	-6.98214
-0.687347	5.25697
0.0390534	6.20081
3.15184	-4.14428
1.26211	-5.29931
1.109	5.83998
7.29021	6.06728
-3.25964	8.88757
4.9719	-34.9802
-36.5561	-2.9599
-4.78227	-9.01544
-1.60182	-5.92857
-23.8552	-22.1849
-24.4461	-14.9636
-15.5204	-6.67221
-3.85041	-5.48406
1.28798	-18.8638
-20.4373	-6.39178
-12.427	-9.6899
-13.8717	0.482875
4.10612	-5.80875
0.492193	-17.1454
-16.2887	-13.553
-11.8264	-22.8657
-22.0935	-17.635
-22.2101	-21.1701
-14.4859	-12.029
-2.20732	11.0175
-3.9053	-10.1896
-10.2219	-4.03485
-15.1318	-2.73831
-8.17021	6.06545
3.67662	-1.94465
5.74489	-5.62087
-3.39269	-13.5644
-11.592	-11.169
-8.08997	-3.04689
1.66221	-20.6885
-17.8634	-4.65786
-2.43553	4.35671
4.65388	7.98473
15.6729	10.6338
-11.3084	-4.76703
-6.09049	-10.9392
-11.0688	-4.22612
3.39901	3.1207
-4.18772	-14.1585
-13.8283	-22.4771
-22.6399	-26.2043
-24.4719	-25.4619
-22.1272	5.009
0.958101	4.14735
